NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT,STATUS_NIB_OSS,STATUS_NIB_CEISA,ID_CEISA,SOURCE
1158485805263.0,21.196.047.2-205.397,CV LAZUARDI USADA PERSERO TBK,Jl. Gardujati No. 379,AKTIF,,,OSS_ONLY
7745447082317.0,14.619.953.9-467.662,CV HARYANTO WIDODO,Jl. Yos Sudarso No. 76,AKTIF,,,OSS_ONLY
2359605302618.0,40.257.870.3-686.050,PD PANGESTU TBK,Jalan Moch. Toha No. 7,AKTIF,,,OSS_ONLY
3066360502816.0,40.989.103.9-091.203,PT SUWARNO UTAMA,Gang Waringin No. 2,AKTIF,,,OSS_ONLY
2520945237597.0,95.319.260.0-986.027,PD NATSIR TBK,Gang PHH. Mustofa No. 786,AKTIF,,,OSS_ONLY
7454492054894.0,45.381.180.8-189.655,UD YULIARTI TBK,Jl. Sadang Serang No. 2,AKTIF,,,OSS_ONLY
3445662295217.0,97.056.603.6-162.486,PT ANDRIANI KUSUMO PERSERO TBK,Gg. M.H Thamrin No. 2,AKTIF,,,OSS_ONLY
7047266023515.0,85.015.301.7-316.715,PERUM WAHYUNI WIJAYA PERSERO TBK,Jalan Merdeka No. 7,AKTIF,,,OSS_ONLY
,39.547.940.6-453.157,PT SAMOSIR PERMADI,Jalan R.E Martadinata No. 1,AKTIF,,,OSS_ONLY
,36.561.833.5-974.876,CV ZULAIKA HIDAYANTO,Gang Gedebage Selatan No. 56,AKTIF,,,OSS_ONLY
5702377184301.0,92.209.567.3-332.973,UD ARYANI SAFITRI,Gg. BKR No. 55,AKTIF,,,OSS_ONLY
3964402825326.0,76.992.427.7-392.385,PERUM SAFITRI TAMPUBOLON TBK,Jalan Rajiman No. 748,AKTIF,,,OSS_ONLY
232091401693.0,32.844.234.7-199.829,CV SUARTINI TBK,Gang M.H Thamrin No. 7,AKTIF,,,OSS_ONLY
7551545260756.0,99.913.831.0-064.332,PERUM HANDAYANI,Gg. Pelajar Pejuang No. 9,AKTIF,,,OSS_ONLY
6227777331680.0,66.470.703.8-503.605,CV HARTATI SIHOMBING PERSERO TBK,Gang W.R. Supratman No. 213,AKTIF,,,OSS_ONLY
2984241074027.0,40.675.826.7-625.906,PT SIHOMBING NAJMUDIN PERSERO TBK,Jalan Cempaka No. 1,AKTIF,,,OSS_ONLY
36385646149.0,74.597.931.8-399.798,PD MANDASARI,Jalan Ahmad Dahlan No. 5,AKTIF,,,OSS_ONLY
9149860995504.0,93.266.432.2-394.612,PT HARYANTO IRAWAN TBK,Gang S. Parman No. 210,AKTIF,,,OSS_ONLY
2898115948534.0,00.127.622.3-984.742,PERUM SAPTONO TBK,Gg. Gardujati No. 0,AKTIF,,,OSS_ONLY
5678718882237.0,88.705.841.6-806.134,UD HALIM,Gg. Indragiri No. 0,AKTIF,,,OSS_ONLY
6479984605867.0,94.963.830.9-723.610,PD KUSWANDARI KUSWANDARI,Jl. Sukajadi No. 8,AKTIF,,,OSS_ONLY
9261662016555.0,78.645.786.5-557.512,PERUM HIDAYANTO PRATIWI PERSERO TBK,Gang Merdeka No. 60,AKTIF,,,OSS_ONLY
7640006875868.0,24.051.665.4-512.244,PD HARTATI PERSERO TBK,Gang H.J Maemunah No. 2,AKTIF,,,OSS_ONLY
1899740233868.0,60.835.701.7-036.309,PERUM DABUKKE AGUSTINA PERSERO TBK,Jl. Soekarno Hatta No. 64,AKTIF,,,OSS_ONLY
4238602050898.0,30.941.349.0-961.979,PD MELANI TBK,Gg. Sadang Serang No. 758,AKTIF,,,OSS_ONLY
9724528413569.0,48.045.073.5-674.809,UD SINAGA PERMADI,Gang Kebonjati No. 86,AKTIF,,,OSS_ONLY
7394059802602.0,94.420.315.8-925.849,UD NAINGGOLAN TARIHORAN,Gg. Indragiri No. 2,AKTIF,,,OSS_ONLY
7342031977748.0,67.595.141.8-648.230,PD WAHYUDIN PRASASTA,Gang Ahmad Yani No. 85,AKTIF,,,OSS_ONLY
8295868419623.0,32.605.869.4-276.748,PERUM WIJAYA ADRIANSYAH PERSERO TBK,Gang Erlangga No. 9,AKTIF,,,OSS_ONLY
1730662931518.0,17.882.426.5-594.698,PD UTAMI,Gg. Bangka Raya No. 51,AKTIF,,,OSS_ONLY
6232723717989.0,02.237.900.6-548.708,UD KURNIAWAN,Jl. W.R. Supratman No. 090,AKTIF,,,OSS_ONLY
7795417675539.0,81.889.073.7-815.915,CV PRADIPTA PRASETYA TBK,Jl. Asia Afrika No. 9,AKTIF,,,OSS_ONLY
9089458962683.0,84.887.638.0-207.612,CV ISWAHYUDI,Jalan Dipenogoro No. 633,AKTIF,,,OSS_ONLY
9612190518812.0,98.861.820.7-066.901,PT PERMADI,Gang Cihampelas No. 311,AKTIF,,,OSS_ONLY
7923729826893.0,34.864.970.3-506.757,PT NAMAGA SAPUTRA PERSERO TBK,Gang Raya Ujungberung No. 789,AKTIF,,,OSS_ONLY
9683355707731.0,23.155.505.7-052.187,PERUM ZULAIKA,Gg. Laswi No. 556,AKTIF,,,OSS_ONLY
8444045883114.0,14.701.235.0-368.715,PT PRATIWI PRASASTA PERSERO TBK,Gg. Joyoboyo No. 56,AKTIF,,,OSS_ONLY
8910977978023.0,44.568.446.7-940.366,UD TAMPUBOLON PRADANA TBK,Gang Jamika No. 398,AKTIF,,,OSS_ONLY
163295737831.0,59.757.292.7-318.683,CV ISWAHYUDI,Jalan Ahmad Dahlan No. 72,AKTIF,,,OSS_ONLY
2915854233241.0,65.185.483.9-660.734,UD MARBUN NURDIYANTI PERSERO TBK,Jl. Joyoboyo No. 2,AKTIF,,,OSS_ONLY
6746215958417.0,49.161.705.0-221.816,CV SUARTINI,Jl. Pasteur No. 817,AKTIF,,,OSS_ONLY
4134476094837.0,74.029.286.4-330.265,UD NARPATI,Jl. Suniaraja No. 207,AKTIF,,,OSS_ONLY
9962183667719.0,66.661.025.6-342.022,PD PRASASTA TBK,Jl. Jamika No. 9,AKTIF,,,OSS_ONLY
3499801376836.0,75.901.779.1-524.461,PERUM LESTARI WASTUTI TBK,Gang Rungkut Industri No. 6,AKTIF,,,OSS_ONLY
4092335174656.0,42.601.863.7-263.199,PT PUTRA HIDAYANTO,Jalan Rungkut Industri No. 66,AKTIF,,,OSS_ONLY
6955922776414.0,90.038.502.5-513.444,CV FUJIATI,Jalan Suryakencana No. 63,AKTIF,,,OSS_ONLY
7228839047331.0,45.461.574.9-325.114,PD HASTUTI WAHYUDIN PERSERO TBK,Gg. Cikapayang No. 214,AKTIF,,,OSS_ONLY
8879531204095.0,43.776.618.3-085.800,PERUM SIHOMBING,Jalan Ronggowarsito No. 553,AKTIF,,,OSS_ONLY
8731439151143.0,67.862.107.8-187.109,PT DONGORAN PERSERO TBK,Gg. Surapati No. 97,AKTIF,,,OSS_ONLY
8564257068026.0,93.315.423.0-600.230,PD LAKSITA,Jl. Jakarta No. 57,AKTIF,,,OSS_ONLY
8655052241142.0,06.670.151.4-599.201,UD WIJAYA PRASETYA PERSERO TBK,Jalan HOS. Cokroaminoto No. 693,AKTIF,,,OSS_ONLY
6338222240053.0,92.220.562.0-190.113,PT HARYANTO MARPAUNG,Gang Cikutra Timur No. 727,AKTIF,,,OSS_ONLY
,13.239.456.4-523.428,UD PERMATA PUSPITA TBK,Gg. Kutisari Selatan No. 306,AKTIF,,,OSS_ONLY
4497602498663.0,42.095.367.7-349.852,PT RAHAYU SALAHUDIN TBK,Jl. Merdeka No. 721,AKTIF,,,OSS_ONLY
,76.253.809.6-641.475,PT PRASASTA PERSERO TBK,Gg. Cikutra Barat No. 66,AKTIF,,,OSS_ONLY
3695247466535.0,38.962.985.3-243.679,UD PRAKASA,Gang Kutai No. 663,AKTIF,,,OSS_ONLY
4157127638354.0,34.685.863.9-061.682,PERUM WALUYO PERSERO TBK,Jl. Antapani Lama No. 867,AKTIF,,,OSS_ONLY
9793998161538.0,11.683.710.3-073.726,CV SIREGAR,Jalan Cihampelas No. 451,AKTIF,,,OSS_ONLY
7201489678082.0,64.931.214.6-394.762,CV WIJAYA LESTARI,Gang Kendalsari No. 1,AKTIF,,,OSS_ONLY
4292645633917.0,29.940.369.4-811.266,PERUM KUSWOYO MANDASARI,Jalan Suniaraja No. 27,AKTIF,,,OSS_ONLY
9719670683353.0,91.016.125.9-016.399,CV SARAGIH WIDIASTUTI TBK,Gg. Jakarta No. 2,AKTIF,,,OSS_ONLY
9013334437673.0,48.140.984.1-016.793,PD MAHENDRA,Gg. Rumah Sakit No. 5,AKTIF,,,OSS_ONLY
1481160499100.0,42.028.866.1-680.199,CV KUSMAWATI PERSERO TBK,Gg. Kebonjati No. 10,AKTIF,,,OSS_ONLY
3421348548420.0,35.316.079.1-791.386,UD HARTATI MANSUR TBK,Jalan Abdul Muis No. 461,AKTIF,,,OSS_ONLY
1571171321940.0,24.702.881.4-112.874,UD PANGESTU NAJMUDIN TBK,Gg. Sadang Serang No. 5,AKTIF,,,OSS_ONLY
2719367857646.0,39.138.107.4-916.194,CV SITORUS ZULAIKA,Jalan Bangka Raya No. 0,AKTIF,,,OSS_ONLY
3215401315350.0,69.626.168.4-552.527,UD SITORUS,Jalan Waringin No. 79,AKTIF,,,OSS_ONLY
1025471798994.0,88.566.948.9-930.051,PT PRADANA TBK,Jalan Ahmad Dahlan No. 037,AKTIF,,,OSS_ONLY
6756355842271.0,72.662.565.0-460.700,PERUM PALASTRI TBK,Jalan Yos Sudarso No. 3,AKTIF,,,OSS_ONLY
4413068624087.0,10.066.890.4-172.820,PERUM YOLANDA PANGESTU,Jalan Rumah Sakit No. 3,AKTIF,,,OSS_ONLY
6238115223282.0,22.824.084.7-528.359,UD AGUSTINA PERSERO TBK,Jl. Siliwangi No. 448,AKTIF,,,OSS_ONLY
41084791351.0,13.505.357.2-289.206,UD NUGROHO,Gang Gedebage Selatan No. 8,AKTIF,,,OSS_ONLY
1578097830280.0,10.419.453.4-195.281,UD ISWAHYUDI,Gg. Kebonjati No. 4,AKTIF,,,OSS_ONLY
4786742802188.0,93.063.578.0-378.912,CV NURDIYANTI PERSERO TBK,Jalan Sadang Serang No. 61,AKTIF,,,OSS_ONLY
3974369905585.0,57.599.408.4-290.696,CV WAHYUNI,Gang Raya Ujungberung No. 5,AKTIF,,,OSS_ONLY
4528986061065.0,67.337.457.0-165.276,PT WIDIASTUTI TBK,Jalan Raya Setiabudhi No. 12,AKTIF,,,OSS_ONLY
3681498025308.0,43.769.929.6-444.772,PD LAILASARI PUSPASARI,Jl. KH Amin Jasuta No. 34,AKTIF,,,OSS_ONLY
842324234800.0,41.724.155.3-691.585,UD WIBOWO MANGUNSONG,Gang Ciumbuleuit No. 5,AKTIF,,,OSS_ONLY
7490627960242.0,57.033.329.5-945.231,UD SIMBOLON,Jl. Ahmad Dahlan No. 9,AKTIF,,,OSS_ONLY
8286304029662.0,99.172.174.2-922.041,PT NAJMUDIN PERSERO TBK,Jl. Pelajar Pejuang No. 88,AKTIF,,,OSS_ONLY
7821539266937.0,06.325.031.3-928.048,PT WASKITA PERSERO TBK,Jalan Kapten Muslihat No. 40,AKTIF,,,OSS_ONLY
220619019333.0,59.379.719.0-000.295,PT HALIMAH TARIHORAN TBK,Jalan Kutai No. 3,AKTIF,,,OSS_ONLY
1622564718559.0,40.799.230.4-532.316,PD PRATAMA,Jl. Tubagus Ismail No. 849,AKTIF,,,OSS_ONLY
7814564743701.0,94.539.117.7-666.505,PERUM WIDIASTUTI WIBISONO,Gang HOS. Cokroaminoto No. 96,AKTIF,,,OSS_ONLY
7612092815780.0,61.902.231.1-678.706,PERUM MANDASARI PERSERO TBK,Jalan Pasir Koja No. 2,AKTIF,,,OSS_ONLY
6353223718592.0,12.684.856.3-711.429,CV GUNAWAN HIDAYANTO,Jl. Pelajar Pejuang No. 903,AKTIF,,,OSS_ONLY
3000375398923.0,13.246.598.6-693.278,CV MAULANA YULIARTI PERSERO TBK,Gang Sukabumi No. 8,AKTIF,,,OSS_ONLY
1783765915382.0,01.140.652.6-642.673,CV WIDIASTUTI PERSERO TBK,Gang Bangka Raya No. 406,AKTIF,,,OSS_ONLY
1272455337565.0,69.764.878.4-962.249,CV ZULKARNAIN PERSERO TBK,Gg. Pelajar Pejuang No. 607,AKTIF,,,OSS_ONLY
5104625069296.0,56.851.206.2-767.293,CV SAEFULLAH KUSWANDARI TBK,Gg. Merdeka No. 20,AKTIF,,,OSS_ONLY
979344212914.0,65.022.347.7-804.579,PT SANTOSO UWAIS,Gg. Kapten Muslihat No. 4,AKTIF,,,OSS_ONLY
2518407033982.0,14.782.337.2-094.516,UD PRASASTA PERSERO TBK,Jl. Asia Afrika No. 86,AKTIF,,,OSS_ONLY
